DATE TIME, WINDSPEED, DIR, GUSTS, AT, BARO, RELHUM, VIS
10/26/2012 16:36,5.30,71,6.10,18.1,1021.3,,
10/26/2012 16:42,5.40,72,6.30,18.1,1021.2,,
10/26/2012 16:48,4.80,81,6.60,18.3,1021.1,,
10/26/2012 16:54,5.40,71,6.30,18.3,1020.9,,
10/26/2012 17:00,5.40,72,6.30,18.2,1020.9,,
10/26/2012 17:06,5.20,70,5.90,18.2,1020.8,,
10/26/2012 17:12,5.60,67,6.30,18.2,1020.7,,
10/26/2012 17:18,5.10,70,5.80,18.2,1020.6,,
10/26/2012 17:24,5.00,72,5.70,18.2,1020.5,,
10/26/2012 17:30,5.20,72,5.60,18.2,1020.4,,
10/26/2012 17:36,5.70,74,6.70,18.2,1020.3,,
10/26/2012 17:42,5.70,78,7.20,18.3,1020.3,,
10/26/2012 17:48,5.50,77,6.30,18.3,1020.2,,
10/26/2012 17:54,5.70,75,6.30,18.4,1020.2,,
10/26/2012 18:00,5.40,75,6.80,18.4,1020.1,,
10/26/2012 18:06,5.40,77,6.80,18.5,1020.0,,
10/26/2012 18:12,5.40,80,6.30,18.6,1019.9,,
10/26/2012 18:18,5.50,78,6.30,18.5,1019.8,,
10/26/2012 18:24,2.00,81,5.40,19.0,1019.7,,
10/26/2012 18:30,5.70,82,6.90,18.6,1019.6,,
10/26/2012 18:36,5.70,86,6.80,18.6,1019.5,,
10/26/2012 18:42,5.70,85,6.90,18.7,1019.4,,
10/26/2012 18:48,5.00,91,7.20,18.8,1019.4,,
10/26/2012 18:54,5.60,84,7.00,18.6,1019.3,,
10/26/2012 19:00,6.20,82,7.10,18.6,1019.3,,
10/26/2012 19:06,6.20,81,7.00,18.6,1019.3,,
10/26/2012 19:12,6.10,83,7.20,18.6,1019.3,,
10/26/2012 19:18,5.80,82,7.00,18.6,1019.2,,
10/26/2012 19:24,5.60,84,7.40,18.6,1019.2,,
10/26/2012 19:30,6.20,87,7.80,18.7,1019.2,,
10/26/2012 19:36,6.20,89,7.70,18.7,1019.1,,
10/26/2012 19:42,6.20,88,7.50,18.7,1019.0,,
10/26/2012 19:48,6.00,86,6.90,18.7,1018.9,,
10/26/2012 19:54,3.90,71,7.60,18.8,1018.9,,
10/26/2012 20:00,5.50,83,6.80,18.5,1018.8,,
10/26/2012 20:06,6.10,84,7.10,18.4,1018.8,,
10/26/2012 20:12,5.30,86,6.70,18.4,1018.8,,
10/26/2012 20:18,4.70,94,6.40,18.4,1018.7,,
10/26/2012 20:24,5.30,85,6.40,18.3,1018.7,,
10/26/2012 20:30,5.50,91,6.30,18.3,1018.6,,
10/26/2012 20:36,5.20,91,6.20,18.4,1018.6,,
10/26/2012 20:42,5.70,88,6.60,18.3,1018.5,,
10/26/2012 20:48,5.70,88,6.90,18.3,1018.4,,
10/26/2012 20:54,5.50,90,6.50,18.3,1018.4,,
10/26/2012 21:00,5.60,86,6.60,18.2,1018.4,,
10/26/2012 21:06,4.80,88,6.00,18.2,1018.4,,
10/26/2012 21:12,5.30,91,6.60,18.2,1018.4,,
10/26/2012 21:18,4.80,90,6.00,18.2,1018.3,,
10/26/2012 21:24,4.90,88,5.70,18.1,1018.3,,
10/26/2012 21:30,4.30,93,5.20,18.1,1018.3,,
10/26/2012 21:36,4.40,89,5.30,18.0,1018.3,,
10/26/2012 21:42,4.60,88,5.70,18.0,1018.3,,
10/26/2012 21:48,4.40,91,5.10,18.0,1018.3,,
10/26/2012 21:54,4.30,89,4.90,17.9,1018.3,,
10/26/2012 22:00,3.90,93,4.50,17.9,1018.4,,
10/26/2012 22:06,4.30,88,5.20,17.9,1018.4,,
10/26/2012 22:12,4.00,90,5.20,17.9,1018.4,,
10/26/2012 22:18,4.20,91,4.80,17.9,1018.5,,
10/26/2012 22:24,4.10,87,5.00,17.9,1018.5,,
10/26/2012 22:30,4.00,81,4.90,18.0,1018.6,,
10/26/2012 22:36,3.80,83,4.60,18.0,1018.6,,
10/26/2012 22:42,3.80,81,4.40,18.0,1018.7,,
10/26/2012 22:48,4.20,85,5.00,17.9,1018.8,,
10/26/2012 22:54,4.10,83,4.80,17.9,1018.8,,
10/26/2012 23:00,4.40,80,5.00,17.9,1018.8,,
10/26/2012 23:06,4.00,80,4.60,18.0,1018.8,,
10/26/2012 23:12,4.20,79,4.80,18.0,1018.8,,
10/26/2012 23:18,4.30,79,5.30,18.0,1018.9,,
10/26/2012 23:24,3.70,77,5.50,18.1,1018.9,,
10/26/2012 23:30,5.10,78,5.60,18.0,1018.9,,
10/26/2012 23:36,4.70,81,5.60,18.0,1019.0,,
10/26/2012 23:42,4.60,80,5.50,18.0,1019.1,,
10/26/2012 23:48,3.60,85,5.20,18.0,1019.1,,
10/26/2012 23:54,4.70,78,5.20,17.9,1019.1,,
10/27/2012 00:00,4.50,84,5.30,17.9,1019.0,,
10/27/2012 00:06,4.30,83,5.10,17.9,1019.0,,
10/27/2012 00:12,4.60,81,5.20,17.9,1019.0,,
10/27/2012 00:18,4.00,82,4.60,17.9,1019.0,,
10/27/2012 00:24,4.30,84,5.00,17.9,1018.9,,
10/27/2012 00:30,4.60,83,5.90,17.9,1018.8,,
10/27/2012 00:36,4.30,88,4.80,17.9,1018.9,,
10/27/2012 00:42,4.60,88,5.50,17.8,1018.8,,
10/27/2012 00:48,4.70,87,5.70,17.8,1018.8,,
10/27/2012 00:54,4.50,87,5.60,17.8,1018.8,,
10/27/2012 01:00,4.90,87,5.50,17.8,1018.7,,
10/27/2012 01:06,4.90,89,5.90,17.8,1018.7,,
10/27/2012 01:12,5.10,91,6.20,17.8,1018.7,,
10/27/2012 01:18,4.90,90,5.90,17.8,1018.7,,
10/27/2012 01:24,4.60,91,5.20,17.8,1018.6,,
10/27/2012 01:30,4.70,90,5.40,17.9,1018.6,,
10/27/2012 01:36,4.40,87,5.00,17.9,1018.6,,
10/27/2012 01:42,4.80,89,5.50,17.9,1018.6,,
10/27/2012 01:48,4.20,88,5.00,17.9,1018.6,,
10/27/2012 01:54,4.60,92,5.50,17.9,1018.6,,
10/27/2012 02:00,4.30,93,5.40,18.0,1018.7,,
10/27/2012 02:06,4.10,92,4.80,18.0,1018.6,,
10/27/2012 02:12,3.90,85,4.90,17.9,1018.6,,
10/27/2012 02:18,3.90,84,4.40,17.9,1018.5,,
10/27/2012 02:24,4.20,83,5.10,17.9,1018.5,,
10/27/2012 02:30,4.30,84,5.10,17.9,1018.4,,
10/27/2012 02:36,4.40,82,5.40,17.9,1018.4,,
10/27/2012 02:42,4.20,82,5.30,17.9,1018.4,,
10/27/2012 02:48,4.70,80,5.30,17.9,1018.3,,
10/27/2012 02:54,4.50,83,5.30,17.9,1018.3,,
10/27/2012 03:00,4.80,85,5.70,17.9,1018.2,,
10/27/2012 03:06,4.50,83,5.50,17.9,1018.2,,
10/27/2012 03:12,4.60,85,5.50,17.9,1018.1,,
10/27/2012 03:18,4.70,86,5.60,17.9,1018.1,,
10/27/2012 03:24,4.90,86,5.60,17.9,1018.0,,
10/27/2012 03:30,4.80,87,5.50,17.9,1018.0,,
10/27/2012 03:36,5.00,87,5.90,17.9,1017.9,,
10/27/2012 03:42,5.10,84,5.80,17.9,1017.9,,
10/27/2012 03:48,4.90,84,5.60,17.9,1017.8,,
10/27/2012 03:54,5.10,85,6.50,17.9,1017.8,,
10/27/2012 04:00,5.30,83,6.30,17.9,1017.7,,
10/27/2012 04:06,5.40,81,6.20,17.9,1017.6,,
10/27/2012 04:12,5.00,83,6.10,17.9,1017.5,,
10/27/2012 04:18,5.10,85,6.50,17.9,1017.4,,
10/27/2012 04:24,5.40,83,6.50,17.9,1017.3,,
10/27/2012 04:30,5.40,83,6.70,17.8,1017.3,,
10/27/2012 04:36,5.30,82,6.00,17.8,1017.2,,
10/27/2012 04:42,5.30,83,5.90,17.8,1017.1,,
10/27/2012 04:48,5.80,84,6.40,17.8,1017.1,,
10/27/2012 04:54,6.20,80,7.30,17.8,1017.0,,
10/27/2012 05:00,6.10,83,7.00,17.8,1016.9,,
10/27/2012 05:06,6.00,84,6.90,17.8,1016.8,,
10/27/2012 05:12,5.90,83,6.70,17.7,1016.8,,
10/27/2012 05:18,6.40,84,7.50,17.7,1016.7,,
10/27/2012 05:24,7.00,87,8.70,17.7,1016.6,,
10/27/2012 05:30,6.30,86,7.30,17.7,1016.6,,
10/27/2012 05:36,6.90,87,8.20,17.6,1016.6,,
10/27/2012 05:42,6.30,86,7.10,17.7,1016.6,,
10/27/2012 05:48,6.80,86,8.30,17.7,1016.5,,
10/27/2012 05:54,6.60,86,7.90,17.6,1016.4,,
10/27/2012 06:00,6.30,88,8.00,17.6,1016.4,,
10/27/2012 06:06,7.30,89,9.20,17.6,1016.3,,
10/27/2012 06:12,7.10,88,8.40,17.6,1016.2,,
10/27/2012 06:18,6.80,87,8.00,17.6,1016.1,,
10/27/2012 06:24,6.80,86,8.20,17.6,1016.0,,
10/27/2012 06:30,7.10,89,8.80,17.6,1016.0,,
10/27/2012 06:36,7.30,88,8.30,17.6,1015.9,,
10/27/2012 06:42,6.60,88,8.40,17.7,1015.9,,
10/27/2012 06:48,6.80,85,8.80,17.6,1015.9,,
10/27/2012 06:54,6.60,87,8.70,17.6,1015.8,,
10/27/2012 07:00,6.60,91,7.70,17.6,1015.8,,
10/27/2012 07:06,6.50,88,7.80,17.6,1015.6,,
10/27/2012 07:12,6.70,86,8.10,17.6,1015.5,,
10/27/2012 07:18,7.30,87,8.70,17.6,1015.4,,
10/27/2012 07:24,6.90,85,8.40,17.6,1015.3,,
10/27/2012 07:30,6.80,87,7.60,17.6,1015.2,,
10/27/2012 07:36,7.10,85,8.00,17.6,1015.1,,
10/27/2012 07:42,6.40,88,8.20,17.5,1015.1,,
10/27/2012 07:48,7.40,86,8.90,17.5,1015.1,,
10/27/2012 07:54,7.50,89,8.90,17.5,1015.0,,
10/27/2012 08:00,7.10,88,9.20,17.5,1014.9,,
10/27/2012 08:06,7.60,87,9.60,17.5,1014.8,,
10/27/2012 08:12,7.10,86,8.50,17.5,1014.8,,
10/27/2012 08:18,7.90,88,9.40,17.5,1014.7,,
10/27/2012 08:24,8.10,90,10.00,17.5,1014.6,,
10/27/2012 08:30,7.60,91,8.80,17.5,1014.6,,
10/27/2012 08:36,7.40,89,8.80,17.5,1014.5,,
10/27/2012 08:42,7.30,91,9.80,17.5,1014.5,,
10/27/2012 08:48,8.00,91,9.60,17.5,1014.6,,
10/27/2012 08:54,7.20,91,8.60,17.6,1014.6,,
10/27/2012 09:00,7.40,92,9.00,17.5,1014.5,,
10/27/2012 09:06,7.90,90,9.40,17.5,1014.4,,
10/27/2012 09:12,6.50,93,7.70,17.5,1014.4,,
10/27/2012 09:18,7.20,90,8.70,17.5,1014.4,,
10/27/2012 09:24,7.70,92,10.10,17.5,1014.5,,
10/27/2012 09:30,8.00,93,9.60,17.5,1014.5,,
10/27/2012 09:36,7.30,92,8.80,17.5,1014.5,,
10/27/2012 09:42,7.40,92,9.00,17.5,1014.5,,
10/27/2012 09:48,7.60,91,9.00,17.5,1014.6,,
10/27/2012 09:54,6.20,88,7.10,17.5,1014.5,,
10/27/2012 10:00,7.40,93,9.40,17.5,1014.6,,
10/27/2012 10:06,7.30,92,8.60,17.5,1014.6,,
10/27/2012 10:12,6.90,93,9.00,17.5,1014.5,,
10/27/2012 10:18,7.10,93,8.60,17.5,1014.5,,
10/27/2012 10:24,6.50,91,8.30,17.5,1014.4,,
10/27/2012 10:30,7.10,92,10.00,17.5,1014.3,,
10/27/2012 10:36,6.70,93,7.80,17.5,1014.4,,
10/27/2012 10:42,7.60,94,10.20,17.5,1014.4,,
10/27/2012 10:48,6.90,92,7.90,17.5,1014.5,,
10/27/2012 10:54,7.80,90,9.90,17.5,1014.6,,
10/27/2012 11:00,7.70,93,9.00,17.5,1014.5,,
10/27/2012 11:06,8.70,92,10.10,17.5,1014.5,,
10/27/2012 11:12,7.30,93,9.20,17.4,1014.4,,
10/27/2012 11:18,7.40,85,9.60,17.4,1014.3,,
10/27/2012 11:24,7.90,85,9.50,17.5,1014.2,,
10/27/2012 11:30,8.70,86,10.30,17.4,1014.1,,
10/27/2012 11:36,8.30,87,10.10,17.4,1014.2,,
10/27/2012 11:42,7.80,86,9.40,17.5,1014.2,,
10/27/2012 11:48,8.20,88,9.60,17.5,1014.3,,
10/27/2012 11:54,8.70,84,11.00,17.4,1014.2,,
10/27/2012 12:00,9.10,88,11.10,17.4,1014.3,,
10/27/2012 12:06,8.30,90,10.30,17.5,1014.6,,
10/27/2012 12:12,8.40,86,9.80,17.5,1014.6,,
10/27/2012 12:18,8.70,78,9.70,17.5,1014.5,,
10/27/2012 12:24,9.20,76,11.10,17.5,1014.3,,
10/27/2012 12:30,9.40,82,11.00,17.5,1014.4,,
10/27/2012 12:36,10.30,83,11.70,17.5,1014.4,,
10/27/2012 12:42,9.20,84,11.20,17.5,1014.4,,
10/27/2012 12:48,7.90,83,9.50,17.5,1014.4,,
10/27/2012 12:54,7.50,76,10.90,17.8,1014.4,,
10/27/2012 13:00,10.30,79,11.80,17.5,1014.2,,
10/27/2012 13:06,10.70,83,12.00,17.4,1014.1,,
10/27/2012 13:12,10.40,80,12.10,17.5,1014.2,,
10/27/2012 13:18,7.80,86,9.90,17.5,1014.6,,
10/27/2012 13:24,8.70,85,9.90,17.5,1014.6,,
10/27/2012 13:30,9.50,84,10.70,17.6,1014.5,,
10/27/2012 13:36,8.70,79,10.30,17.6,1014.5,,
10/27/2012 13:42,8.30,78,10.60,17.5,1014.3,,
10/27/2012 13:48,9.90,78,11.50,17.5,1014.3,,
10/27/2012 13:54,10.30,82,11.80,17.5,1014.3,,
10/27/2012 14:00,10.10,80,11.90,17.5,1014.4,,
10/27/2012 14:06,9.70,81,11.80,17.5,1014.3,,
10/27/2012 14:12,9.50,78,11.10,17.5,1014.4,,
10/27/2012 14:18,9.30,79,11.00,17.5,1014.5,,
10/27/2012 14:24,9.60,76,11.20,17.5,1014.5,,
10/27/2012 14:30,9.70,77,11.90,17.5,1014.5,,
10/27/2012 14:36,9.50,76,11.10,17.5,1014.4,,
10/27/2012 14:42,9.40,76,11.90,17.5,1014.2,,
10/27/2012 14:48,10.60,73,12.50,17.4,1014.0,,
10/27/2012 14:54,1.80,259,7.30,17.8,1014.0,,
10/27/2012 15:00,10.50,73,12.80,17.4,1013.9,,
10/27/2012 15:06,11.20,76,12.70,17.4,1013.9,,
10/27/2012 15:12,9.20,74,10.60,17.4,1013.9,,
10/27/2012 15:18,8.70,74,11.30,17.4,1013.9,,
10/27/2012 15:24,10.20,71,12.00,17.3,1013.8,,
10/27/2012 15:30,10.10,70,11.60,17.3,1013.8,,
10/27/2012 15:36,10.90,73,12.80,17.3,1013.6,,
10/27/2012 15:42,10.40,70,11.80,17.4,1013.6,,
10/27/2012 15:48,11.00,72,13.10,17.3,1013.6,,
10/27/2012 15:54,9.80,71,11.50,17.4,1013.6,,
10/27/2012 16:00,9.80,66,11.50,17.4,1013.5,,
10/27/2012 16:06,10.40,68,12.10,17.4,1013.4,,
10/27/2012 16:12,10.70,66,12.20,17.3,1013.3,,
10/27/2012 16:18,10.10,66,12.10,17.4,1013.2,,
10/27/2012 16:24,10.40,63,11.80,17.3,1013.1,,
10/27/2012 16:30,10.40,68,12.10,17.3,1013.0,,
10/27/2012 16:36,10.40,63,12.30,17.3,1012.9,,
10/27/2012 16:42,10.00,64,12.20,17.2,1012.9,,
10/27/2012 16:48,9.10,64,12.30,17.3,1012.9,,
10/27/2012 16:54,10.10,63,11.60,17.3,1012.9,,
10/27/2012 17:00,10.00,63,11.50,17.3,1012.9,,
10/27/2012 17:06,9.90,62,11.60,17.2,1012.9,,
10/27/2012 17:12,10.40,64,11.80,17.3,1012.8,,
10/27/2012 17:18,9.20,64,10.90,17.3,1012.8,,
10/27/2012 17:24,10.30,62,11.60,17.3,1012.8,,
10/27/2012 17:30,10.70,65,12.90,17.3,1012.8,,
10/27/2012 17:36,9.60,61,11.80,17.3,1012.8,,
10/27/2012 17:42,10.10,62,11.80,17.2,1012.6,,
10/27/2012 17:48,10.80,59,12.10,17.2,1012.5,,
10/27/2012 17:54,10.30,60,12.20,17.2,1012.3,,
10/27/2012 18:00,10.70,65,12.10,17.2,1012.2,,
10/27/2012 18:06,9.10,68,10.50,17.3,1012.1,,
10/27/2012 18:12,9.00,67,10.70,17.2,1012.1,,
10/27/2012 18:18,9.50,67,11.20,17.3,1012.1,,
10/27/2012 18:24,9.40,69,10.90,17.3,1012.0,,
10/27/2012 18:30,5.20,49,10.50,17.6,1012.1,,
10/27/2012 18:36,9.60,74,11.00,17.2,1012.1,,
10/27/2012 18:42,9.20,74,11.40,17.2,1012.1,,
10/27/2012 18:48,9.00,75,11.70,17.2,1012.1,,
10/27/2012 18:54,11.30,67,13.00,17.1,1012.0,,
10/27/2012 19:00,11.50,66,13.20,17.0,1012.0,,
10/27/2012 19:06,11.20,66,12.90,17.0,1011.8,,
10/27/2012 19:12,11.00,63,12.80,17.0,1011.9,,
10/27/2012 19:18,10.20,67,12.00,17.1,1011.9,,
10/27/2012 19:24,11.20,64,12.90,17.0,1011.9,,
10/27/2012 19:30,11.20,64,12.80,17.0,1011.9,,
10/27/2012 19:36,11.70,67,13.10,17.0,1011.9,,
10/27/2012 19:42,11.10,65,12.60,17.0,1011.9,,
10/27/2012 19:48,11.10,64,13.40,17.0,1011.8,,
10/27/2012 19:54,11.80,65,13.20,17.0,1011.7,,
10/27/2012 20:00,8.40,67,11.70,17.2,1011.6,,
10/27/2012 20:06,11.80,64,14.10,17.0,1011.6,,
10/27/2012 20:12,11.80,63,13.70,17.0,1011.6,,
10/27/2012 20:18,11.40,69,13.20,17.0,1011.6,,
10/27/2012 20:24,11.10,67,12.50,17.0,1011.6,,
10/27/2012 20:30,11.40,65,12.70,17.0,1011.6,,
10/27/2012 20:36,9.50,62,11.20,17.0,1011.6,,
10/27/2012 20:42,10.10,63,11.80,17.0,1011.6,,
10/27/2012 20:48,10.60,59,12.30,16.9,1011.6,,
10/27/2012 20:54,10.30,67,12.20,17.0,1011.5,,
10/27/2012 21:00,11.40,59,13.00,16.9,1011.6,,
10/27/2012 21:06,11.50,62,13.30,16.9,1011.5,,
10/27/2012 21:12,11.50,68,12.40,16.9,1011.5,,
10/27/2012 21:18,11.80,60,13.10,16.9,1011.5,,
10/27/2012 21:24,11.70,63,13.80,16.8,1011.6,,
10/27/2012 21:30,11.10,59,13.00,16.9,1011.6,,
10/27/2012 21:36,10.30,60,12.00,16.9,1011.6,,
10/27/2012 21:42,10.70,60,12.90,16.9,1011.4,,
10/27/2012 21:48,11.00,53,12.80,16.8,1011.4,,
10/27/2012 21:54,10.70,57,12.20,16.8,1011.3,,
10/27/2012 22:00,10.40,54,13.00,16.7,1011.4,,
10/27/2012 22:06,11.50,56,13.00,16.7,1011.3,,
10/27/2012 22:12,11.00,55,13.10,16.7,1011.3,,
10/27/2012 22:18,11.20,52,12.80,16.7,1011.2,,
10/27/2012 22:24,10.60,51,12.40,16.7,1011.2,,
10/27/2012 22:30,10.40,59,12.10,16.6,1011.2,,
10/27/2012 22:36,10.10,54,12.20,16.7,1011.2,,
10/27/2012 22:42,10.00,48,11.70,16.7,1011.1,,
10/27/2012 22:48,9.90,50,11.70,16.7,1011.0,,
10/27/2012 22:54,10.50,50,12.70,16.6,1011.0,,
10/27/2012 23:00,10.60,46,12.80,16.6,1011.0,,
10/27/2012 23:06,9.70,47,11.30,16.6,1010.9,,
10/27/2012 23:12,10.40,44,12.30,16.5,1010.8,,
10/27/2012 23:18,9.90,40,12.00,16.5,1010.8,,
10/27/2012 23:24,10.50,42,12.30,16.4,1010.7,,
10/27/2012 23:30,10.70,45,12.70,16.4,1010.6,,
10/27/2012 23:36,11.80,44,13.30,16.3,1010.6,,
10/27/2012 23:42,11.20,43,12.80,16.3,1010.6,,
10/27/2012 23:48,11.00,42,13.20,16.4,1010.4,,
10/27/2012 23:54,11.90,43,13.20,16.3,1010.3,,
10/28/2012 00:00,10.60,34,12.10,16.3,1010.3,,
10/28/2012 00:06,10.20,54,12.00,16.3,1011.0,,
10/28/2012 00:12,10.80,54,12.80,16.2,1011.2,,
10/28/2012 00:18,10.70,48,12.00,16.2,1010.9,,
10/28/2012 00:24,9.80,57,10.90,16.2,1011.0,,
10/28/2012 00:30,9.70,55,10.90,16.2,1011.0,,
10/28/2012 00:36,9.90,47,11.40,16.2,1010.9,,
10/28/2012 00:42,9.90,49,11.40,16.1,1010.8,,
10/28/2012 00:48,9.20,53,10.80,16.2,1010.9,,
10/28/2012 00:54,9.10,49,10.50,16.2,1010.8,,
10/28/2012 01:00,9.10,48,10.20,16.2,1011.0,,
10/28/2012 01:06,8.60,46,9.60,16.2,1011.0,,
10/28/2012 01:12,7.60,51,8.70,16.3,1011.0,,
10/28/2012 01:18,8.80,51,9.90,16.2,1010.9,,
10/28/2012 01:24,9.10,45,10.20,16.2,1010.8,,
10/28/2012 01:30,8.70,45,9.90,16.3,1010.8,,
10/28/2012 01:36,8.80,39,10.30,16.2,1010.8,,
10/28/2012 01:42,8.00,41,9.20,16.2,1010.8,,
10/28/2012 01:48,7.60,45,8.80,16.3,1010.7,,
10/28/2012 01:54,8.90,45,12.10,16.4,1010.7,,
10/28/2012 02:00,8.50,39,10.10,16.4,1010.6,,
10/28/2012 02:06,9.70,49,11.70,16.7,1010.5,,
10/28/2012 02:12,10.60,48,12.00,16.6,1010.4,,
10/28/2012 02:18,10.90,52,12.10,16.6,1010.4,,
10/28/2012 02:24,11.30,53,13.40,16.6,1010.2,,
10/28/2012 02:30,9.80,46,11.60,16.6,1010.2,,
10/28/2012 02:36,9.60,45,10.80,16.6,1010.2,,
10/28/2012 02:42,10.50,48,12.00,16.5,1010.3,,
10/28/2012 02:48,10.00,45,11.00,16.5,1010.4,,
10/28/2012 02:54,9.70,54,11.10,16.5,1010.4,,
10/28/2012 03:00,10.40,45,11.90,16.5,1010.3,,
10/28/2012 03:06,10.70,47,12.30,16.5,1010.1,,
10/28/2012 03:12,9.10,41,10.20,16.5,1010.2,,
10/28/2012 03:18,9.80,44,11.30,16.5,1010.0,,
10/28/2012 03:24,10.40,41,11.80,16.4,1009.8,,
10/28/2012 03:30,10.70,39,12.90,16.4,1009.7,,
10/28/2012 03:36,9.60,42,11.10,16.5,1009.7,,
10/28/2012 03:42,10.40,47,11.70,16.4,1009.7,,
10/28/2012 03:48,8.90,50,10.30,16.5,1009.7,,
10/28/2012 03:54,9.70,43,11.20,16.4,1009.7,,
10/28/2012 04:00,10.20,44,12.00,16.3,1009.4,,
10/28/2012 04:06,9.70,41,10.90,16.3,1009.5,,
10/28/2012 04:12,11.20,48,13.60,16.3,1009.4,,
10/28/2012 04:18,10.10,51,11.60,16.3,1009.5,,
10/28/2012 04:24,9.60,52,10.90,16.3,1009.6,,
10/28/2012 04:30,8.10,56,10.30,16.4,1009.6,,
10/28/2012 04:36,10.10,56,11.40,16.3,1009.7,,
10/28/2012 04:42,9.80,47,11.40,16.2,1009.6,,
10/28/2012 04:48,8.80,49,10.70,16.3,1009.5,,
10/28/2012 04:54,8.20,38,9.20,16.3,1009.4,,
10/28/2012 05:00,8.10,36,9.70,16.2,1009.4,,
10/28/2012 05:06,9.10,41,11.20,16.2,1009.5,,
10/28/2012 05:12,9.20,42,10.80,16.2,1009.4,,
10/28/2012 05:18,8.80,36,10.80,16.3,1009.4,,
10/28/2012 05:24,9.00,39,10.60,16.2,1009.4,,
10/28/2012 05:30,8.80,39,10.40,16.2,1009.4,,
10/28/2012 05:36,7.80,44,9.40,16.3,1009.4,,
10/28/2012 05:42,8.20,43,9.40,16.2,1009.4,,
10/28/2012 05:48,8.80,44,10.00,16.2,1009.2,,
10/28/2012 05:54,8.20,40,9.20,16.3,1009.1,,
10/28/2012 06:00,8.40,35,10.30,16.3,1009.0,,
10/28/2012 06:06,8.20,38,9.80,16.3,1009.0,,
10/28/2012 06:12,8.00,35,9.50,16.3,1009.0,,
10/28/2012 06:18,8.90,35,10.00,16.3,1008.9,,
10/28/2012 06:24,8.90,38,10.40,16.3,1009.0,,
10/28/2012 06:30,8.00,40,9.70,16.4,1009.0,,
10/28/2012 06:36,8.80,41,11.00,16.4,1008.9,,
10/28/2012 06:42,9.50,40,10.80,16.4,1008.9,,
10/28/2012 06:48,10.40,40,12.30,16.4,1008.8,,
10/28/2012 06:54,10.40,39,12.90,16.5,1008.6,,
10/28/2012 07:00,10.30,40,12.00,16.5,1008.5,,
10/28/2012 07:06,11.10,32,12.70,16.4,1008.3,,
10/28/2012 07:12,10.40,30,12.10,16.4,1008.0,,
10/28/2012 07:18,11.20,29,13.60,16.4,1007.7,,
10/28/2012 07:24,10.10,30,12.10,16.4,1007.7,,
10/28/2012 07:30,10.40,27,12.30,16.4,1007.6,,
10/28/2012 07:36,10.80,33,13.00,16.4,1007.8,,
10/28/2012 07:42,10.60,38,12.50,16.4,1008.1,,
10/28/2012 07:48,11.40,43,13.30,16.4,1008.2,,
10/28/2012 07:54,10.30,39,12.40,16.4,1008.1,,
10/28/2012 08:00,11.30,43,12.60,16.3,1007.9,,
10/28/2012 08:06,9.30,38,10.80,16.4,1007.8,,
10/28/2012 08:12,10.70,42,12.40,16.2,1007.7,,
10/28/2012 08:18,8.70,30,10.00,16.3,1007.6,,
10/28/2012 08:24,9.10,39,10.50,16.2,1007.6,,
10/28/2012 08:30,8.80,45,10.30,16.3,1007.8,,
10/28/2012 08:36,9.60,41,12.30,16.2,1007.7,,
10/28/2012 08:42,9.80,44,11.70,16.1,1007.7,,
10/28/2012 08:48,10.20,44,12.60,16.2,1007.5,,
10/28/2012 08:54,11.00,37,13.30,16.2,1007.4,,
10/28/2012 09:00,10.90,42,12.90,16.2,1007.4,,
10/28/2012 09:06,11.70,46,14.00,16.2,1007.3,,
10/28/2012 09:12,11.60,46,14.10,16.2,1007.1,,
10/28/2012 09:18,11.40,48,13.60,16.2,1007.2,,
10/28/2012 09:24,12.40,46,14.30,16.2,1007.1,,
10/28/2012 09:30,12.10,44,15.30,16.2,1006.9,,
10/28/2012 09:36,13.40,48,16.00,16.1,1006.7,,
10/28/2012 09:42,13.00,47,15.30,16.1,1006.5,,
10/28/2012 09:48,13.60,49,17.10,16.1,1006.6,,
10/28/2012 09:54,13.60,48,17.10,16.2,1006.8,,
10/28/2012 10:00,13.80,51,16.70,16.1,1006.8,,
10/28/2012 10:06,12.10,55,14.40,16.1,1006.7,,
10/28/2012 10:12,11.80,53,14.30,16.1,1006.7,,
10/28/2012 10:18,13.90,50,16.50,16.0,1006.6,,
10/28/2012 10:24,12.30,55,14.90,16.1,1006.5,,
10/28/2012 10:30,14.20,57,16.70,16.1,1006.5,,
10/28/2012 10:36,13.10,55,15.90,16.1,1006.5,,
10/28/2012 10:42,11.10,49,15.30,16.2,1006.4,,
10/28/2012 10:48,13.60,49,15.70,16.0,1006.5,,
10/28/2012 10:54,13.70,51,16.20,16.1,1006.6,,
10/28/2012 11:00,13.60,58,16.80,16.2,1006.6,,
10/28/2012 11:06,14.00,56,15.80,16.2,1006.7,,
10/28/2012 11:12,15.90,61,17.70,16.1,1006.5,,
10/28/2012 11:18,14.60,55,17.50,16.2,1006.4,,
10/28/2012 11:24,15.60,57,18.20,16.2,1006.4,,
10/28/2012 11:30,14.20,55,18.10,16.2,1006.4,,
10/28/2012 11:36,14.50,59,16.80,16.2,1006.4,,
10/28/2012 11:42,14.30,58,16.90,16.2,1006.6,,
10/28/2012 11:48,15.00,62,18.50,16.2,1006.7,,
10/28/2012 11:54,15.20,59,17.60,16.1,1006.7,,
10/28/2012 12:00,14.30,59,18.00,16.2,1006.6,,
10/28/2012 12:06,14.00,55,18.20,16.2,1006.6,,
